Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Source File,Source Data Type
normal_p08_t5,t5,normal,2008-03-04T16:24:49.379347,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:24:51.176846,Move within kitchen,activity,M18,ON,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:25:11.190980,Use kitchen sink water,activity,AD1-B,0.0342974,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:25:39.100910,Move within kitchen,activity,M17,ON,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:25:53.212750,Use kitchen sink water,activity,AD1-B,0.4845,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:26:17.520262,Move within kitchen,activity,M17,ON,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:26:32.202390,Use kitchen sink water,activity,AD1-B,0.0353912,adl_noerror/p08.t5.csv,normal
normal_p08_t5,t5,normal,2008-03-04T16:27:09.101994,Move within kitchen,activity,M18,ON,adl_noerror/p08.t5.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:12.392100,Enter dining room,activity,M01,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:12.623147,Move within dining room,activity,M07,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:12.623147,Move from dining room to corridor,activity,M23,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:12.914991,Move from corridor to dining room,activity,M08,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:14.551587,Move within dining room,activity,M14,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:17.575806,Take phone book,activity,I08,ABSENT,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:19:18.285556,Move within dining room,activity,M13,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:20:02.000000,Start phone use,activity,asterisk,START,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:20:05.470892,Move within dining room,activity,M14,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:20:27.000000,End phone use,activity,asterisk,END,adl_noerror/p09.t1.csv,normal
normal_p09_t1,t1,normal,2008-03-04T17:20:28.449631,Move within dining room,activity,M13,ON,adl_noerror/p09.t1.csv,normal
normal_p09_t2,t2,normal,2008-03-04T17:20:52.919444,Enter dining room,activity,M15,ON,adl_noerror/p09.t2.csv,normal
normal_p09_t2,t2,normal,2008-03-04T17:20:53.619305,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t2.csv,normal
normal_p09_t2,t2,normal,2008-03-04T17:20:54.411051,Move within kitchen,activity,M17,ON,adl_noerror/p09.t2.csv,normal
normal_p09_t2,t2,normal,2008-03-04T17:20:59.254950,Use kitchen sink water,activity,AD1-B,0.0686729,adl_noerror/p09.t2.csv,normal
normal_p09_t2,t2,normal,2008-03-04T17:21:07.216266,Move within kitchen,activity,M17,ON,adl_noerror/p09.t2.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:21.266480,Enter kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:22.882053,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:28.532491,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:28.670516,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:43.500100,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:44.511157,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:45.112200,Return oatmeal,activity,I01,PRESENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:45.666252,Take oatmeal,activity,I01,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:47.521510,Take raisins,activity,I02,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:48.347526,Take bowl,activity,I04,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:50.481859,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:51.661190,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:52.963614,Take brown sugar,activity,I03,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:54.334300,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:55.413990,Return brown sugar,activity,I03,PRESENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:58.469761,Take pot,activity,I07,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:21:59.451642,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:05.221020,Use burner,activity,AD1-A,2.79887,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:05.449190,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:08.223370,Use kitchen sink water,activity,AD1-B,0.0447272,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:22.313118,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:30.681853,Return measuring spoon,activity,I05,PRESENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:38.530750,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:38.530750,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:47.133610,Use burner,activity,AD1-A,3.162,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:22:51.251710,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:23:17.191070,Use burner,activity,AD1-A,3.08677,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:23:21.922360,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:24:46.168189,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:06.268829,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:06.904864,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:10.279184,Move within dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:17.741211,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:19.197853,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:21.742657,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:23.454473,Move within kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:23.454473,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:37.697259,Move within dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:38.221350,Use burner,activity,AD1-A,3.01567,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:45.313194,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:25:47.491615,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:14.224920,Use burner,activity,AD1-A,3.00505,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:15.553616,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:15.553616,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:21.460054,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:21.597091,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:24.128359,Move within kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:24.644207,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:26.967616,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:34.565580,Move within kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:42.518279,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:26:42.716303,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:00.788065,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:03.513324,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:03.639344,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:09.233776,Move within dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:11.983025,Move from dining room to kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:14.514368,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:41.184920,Use burner,activity,AD1-A,3.00731,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:27:41.443448,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:28:11.900700,Use kitchen sink water,activity,AD1-B,0.0610166,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:28:21.259272,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:28:35.240400,Use burner,activity,AD1-A,3.00637,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:28:39.587998,Return raisins,activity,I02,PRESENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:28:45.492866,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:29:08.126730,Use burner,activity,AD1-A,3.05942,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:30:02.431914,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:30:20.828600,Use kitchen sink water,activity,AD1-B,0.0479304,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:30:20.941064,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:31:08.418556,Return oatmeal,activity,I01,PRESENT,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:31:19.843280,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:31:22.796323,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:31:23.669122,Move within dining room,activity,M14,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:31:54.417010,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t3,t3,normal,2008-03-04T17:31:58.199364,Move within kitchen,activity,M17,ON,adl_noerror/p09.t3.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:32:34.966916,Enter kitchen,activity,M17,ON,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:32:37.360268,Take brown sugar,activity,I03,ABSENT,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:32:42.222024,Take medicine container,activity,I06,ABSENT,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:32:42.948761,Move within kitchen,activity,M17,ON,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:32:47.763000,Use kitchen sink water,activity,AD1-C,0.0339849,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:32:48.415288,Move within kitchen,activity,M17,ON,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:33:01.625742,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:33:03.726760,Move within kitchen,activity,M16,ON,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:33:03.946773,Move from kitchen to dining room,activity,M15,ON,adl_noerror/p09.t4.csv,normal
normal_p09_t4,t4,normal,2008-03-04T17:33:04.888870,Move within dining room,activity,M14,ON,adl_noerror/p09.t4.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:37:58.416370,Enter dining room,activity,M14,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:37:59.864493,Move within dining room,activity,M15,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:00.514573,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:02.598764,Move within kitchen,activity,M17,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:08.515730,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:10.945089,Return medicine container,activity,I06,PRESENT,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:18.115114,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:26.169130,Use kitchen sink water,activity,AD1-B,0.037735,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:38:44.527923,Move within kitchen,activity,M17,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:39:47.270300,Use kitchen sink water,activity,AD1-B,0.495398,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:39:54.570200,Move within kitchen,activity,M17,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:40:17.682600,Use kitchen sink water,activity,AD1-B,0.0592587,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:40:29.957567,Move within kitchen,activity,M18,ON,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:41:44.160700,Use kitchen sink water,activity,AD1-B,0.0362506,adl_noerror/p09.t5.csv,normal
normal_p09_t5,t5,normal,2008-03-04T17:41:54.575788,Move within kitchen,activity,M17,ON,adl_noerror/p09.t5.csv,normal
normal_p10_t1,t1,normal,2008-03-04T17:57:09.605270,Enter dining room,activity,M01,ON,adl_noerror/p10.t1.csv,normal
normal_p10_t1,t1,normal,2008-03-04T17:57:10.424127,Move within dining room,activity,M08,ON,adl_noerror/p10.t1.csv,normal
normal_p10_t1,t1,normal,2008-03-04T17:58:26.000000,Start phone use,activity,asterisk,START,adl_noerror/p10.t1.csv,normal
normal_p10_t1,t1,normal,2008-03-04T17:58:29.524291,Move within dining room,activity,M14,ON,adl_noerror/p10.t1.csv,normal
normal_p10_t1,t1,normal,2008-03-04T17:58:53.000000,End phone use,activity,asterisk,END,adl_noerror/p10.t1.csv,normal
normal_p10_t1,t1,normal,2008-03-04T17:58:53.943588,Move within dining room,activity,M14,ON,adl_noerror/p10.t1.csv,normal
normal_p10_t2,t2,normal,2008-03-04T17:59:19.111438,Enter dining room,activity,M14,ON,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T17:59:19.841329,Move within dining room,activity,M13,ON,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T17:59:21.444211,Move from dining room to kitchen,activity,M16,ON,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T17:59:22.802040,Move within kitchen,activity,M17,ON,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T17:59:24.279721,Take pot,activity,I07,ABSENT,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T17:59:35.240450,Use kitchen sink water,activity,AD1-B,0.0373443,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T18:00:09.548069,Move within kitchen,activity,M17,ON,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T18:00:11.106260,Use kitchen sink water,activity,AD1-B,0.497429,adl_noerror/p10.t2.csv,normal
normal_p10_t2,t2,normal,2008-03-04T18:00:33.349929,Move within kitchen,activity,M18,ON,adl_noerror/p10.t2.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:00:55.223593,Enter kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:00:56.818160,Open kitchen cabinet,activity,D01,OPEN,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:00:59.485442,Take raisins,activity,I02,ABSENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:01.286945,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:08.505900,Use kitchen sink water,activity,AD1-C,0.0389459,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:11.684083,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:26.511819,Return measuring spoon,activity,I05,PRESENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:26.691000,Use burner,activity,AD1-A,2.83465,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:30.805465,Take measuring spoon,activity,I05,ABSENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:01:31.592272,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:02:01.167661,Return raisins,activity,I02,PRESENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:02:02.496330,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:02:11.219200,Use burner,activity,AD1-A,3.19427,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:02:50.474539,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:03:26.184620,Use burner,activity,AD1-A,3.08802,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:03:37.306451,Take bowl,activity,I04,ABSENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:03:43.431889,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:04:11.211650,Use burner,activity,AD1-A,3.3038,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:00.456701,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:14.103450,Use kitchen sink water,activity,AD1-C,0.0361334,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:21.403044,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:48.878492,Take brown sugar,activity,I03,ABSENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:49.746267,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:51.533784,Return brown sugar,activity,I03,PRESENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:53.513305,Take oatmeal,activity,I01,ABSENT,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:05:55.363290,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:06:02.462000,Use burner,activity,AD1-A,3.04497,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:06:22.113763,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:06:26.223300,Use kitchen sink water,activity,AD1-C,0.0391803,adl_noerror/p10.t3.csv,normal
normal_p10_t3,t3,normal,2008-03-04T18:06:29.874311,Move within kitchen,activity,M17,ON,adl_noerror/p10.t3.csv,normal
normal_p10_t4,t4,normal,2008-03-04T18:07:15.264753,Enter kitchen,activity,M17,ON,adl_noerror/p10.t4.csv,normal
normal_p10_t4,t4,normal,2008-03-04T18:07:16.714650,Move within kitchen,activity,M18,ON,adl_noerror/p10.t4.csv,normal
normal_p10_t4,t4,normal,2008-03-04T18:07:22.268507,Return oatmeal,activity,I01,PRESENT,adl_noerror/p10.t4.csv,normal
normal_p10_t4,t4,normal,2008-03-04T18:07:24.915920,Close kitchen cabinet,activity,D01,CLOSE,adl_noerror/p10.t4.csv,normal
