Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Raw Activity,Mapped Activity,Source File,Source Data Type
normal_p07_t1,t1,normal,2008-03-04T15:07:29.492862,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:29.692801,Take phone book,activity,I08,ABSENT,I08 ABSENT,Take phone book,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:30.216665,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:32.468076,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:32.644013,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:34.255571,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:41.815539,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:43.323143,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:54.588137,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:07:56.519619,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:00.842879,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:04.128214,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:09.330766,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:11.103270,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:12.000000,Start phone use,activity,asterisk,START,Phone sensor START,Start phone use,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:20.575554,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:23.691121,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:29.725576,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:32.690994,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:08:59.520860,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:09:01.773251,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:09:20.983806,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:09:21.541738,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:09:21.990730,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:09:22.000000,End phone use,activity,asterisk,END,Phone sensor END,End phone use,adl_noerror/p07.t1.csv,normal
normal_p07_t1,t1,normal,2008-03-04T15:09:25.571286,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t1.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:41.961614,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:42.589478,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:43.533166,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:45.585633,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:46.339427,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:46.732320,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:47.485130,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:47.907999,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:48.431884,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:49.243671,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:50.489380,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:50.967221,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:51.203222,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:52.474840,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:09:53.156420,Use cold water,activity,AD1-C,0.0429303,AD1-C value 0.0429303,Use cold water,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:05.204190,Use cold water,activity,AD1-C,0.26102,AD1-C value 0.26102,Use cold water,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:06.890964,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:08.362300,Use cold water,activity,AD1-C,0.109533,AD1-C value 0.109533,Use cold water,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:10.390027,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:11.687671,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:13.365228,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:13.711133,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:14.514947,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:16.500734,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:16.957765,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t2,t2,normal,2008-03-04T15:10:19.255007,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t2.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:38.468907,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:39.640940,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:41.865144,Take raisins,activity,I02,ABSENT,I02 ABSENT,Take raisins,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:43.919353,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:44.561409,Take oatmeal,activity,I01,ABSENT,I01 ABSENT,Take oatmeal,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:46.497272,Take brown sugar,activity,I03,ABSENT,I03 ABSENT,Take brown sugar,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:50.514236,Take measuring spoon,activity,I05,ABSENT,I05 ABSENT,Take measuring spoon,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:51.779887,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:53.477464,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:55.618862,Take bowl,activity,I04,ABSENT,I04 ABSENT,Take bowl,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:56.552625,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:58.704053,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:10:59.527833,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:02.483053,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:05.524324,Use hot water,activity,AD1-B,0.0376178,AD1-B value 0.0376178,Use hot water,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:08.106090,Use hot water,activity,AD1-B,0.13215,AD1-B value 0.13215,Use hot water,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:08.525545,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:11.138000,Use hot water,activity,AD1-B,0.309028,AD1-B value 0.309028,Use hot water,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:14.129710,Use hot water,activity,AD1-B,0.0887514,AD1-B value 0.0887514,Use hot water,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:15.102732,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:16.477361,Take pot,activity,I07,ABSENT,I07 ABSENT,Take pot,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:22.353806,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:29.900600,Use burner,activity,AD1-A,2.84293,AD1-A value 2.84293,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:32.677000,Use burner,activity,AD1-A,2.99341,AD1-A value 2.99341,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:35.129470,Use burner,activity,AD1-A,3.07888,AD1-A value 3.07888,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:38.599432,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:39.695367,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:41.890000,Use burner,activity,AD1-A,3.15255,AD1-A value 3.15255,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:11:50.250190,Use burner,activity,AD1-A,3.2345,AD1-A value 3.2345,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:18.895658,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:21.948856,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:29.512857,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:31.508381,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:32.511434,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:33.635515,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:35.673726,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:40.417559,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:45.874611,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:48.549369,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:12:50.451925,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:13:00.347396,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:13:09.976150,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:13:14.468216,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:02.433719,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:03.369775,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:04.547860,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:06.740210,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:20.503449,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:23.117210,Use burner,activity,AD1-A,3.29536,AD1-A value 3.29536,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:24.506377,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:26.909743,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:26.934000,Use burner,activity,AD1-A,3.13528,AD1-A value 3.13528,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:28.945196,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:29.781980,Use burner,activity,AD1-A,3.04887,AD1-A value 3.04887,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:32.173320,Use burner,activity,AD1-A,2.99559,AD1-A value 2.99559,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:14:50.244480,Use burner,activity,AD1-A,2.94356,AD1-A value 2.94356,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:32.193620,Use burner,activity,AD1-A,3.01262,AD1-A value 3.01262,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:35.185460,Use burner,activity,AD1-A,3.09083,AD1-A value 3.09083,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:38.819549,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:41.159350,Use burner,activity,AD1-A,3.02372,AD1-A value 3.02372,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:42.758522,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:45.215860,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:47.153380,Use burner,activity,AD1-A,2.92911,AD1-A value 2.92911,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:15:50.728420,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:16:05.613100,Use burner,activity,AD1-A,2.87043,AD1-A value 2.87043,Use burner,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:16:24.227980,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:16:27.713637,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:16:31.630565,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t3,t3,normal,2008-03-04T15:16:33.214128,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t3.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:10.303694,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:14.267580,Use cold water,activity,AD1-C,0.0360943,AD1-C value 0.0360943,Use cold water,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:17.104300,Use cold water,activity,AD1-C,0.360005,AD1-C value 0.360005,Use cold water,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:17.849030,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:20.882000,Use cold water,activity,AD1-C,0.505437,AD1-C value 0.505437,Use cold water,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:21.879478,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:23.201330,Use cold water,activity,AD1-C,0.392233,AD1-C value 0.392233,Use cold water,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:23.818994,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:27.146331,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:29.462574,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:34.620673,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:35.430496,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:35.954360,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:37.744897,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:39.254468,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:39.381501,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:39.537390,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_noerror/p07.t4.csv,normal
normal_p07_t4,t4,normal,2008-03-04T15:17:40.325186,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_noerror/p07.t4.csv,normal
